"","IEE_est","IEEw_est","FE_est","FEw_est","EME_est","EMEw_est","NEME_est","NEMEw_est"
"1",0.543325853359112,0.37521096794173,0.475636007640038,0.272658122913319,0.487263543877945,0.282244517198252,0.487266607771667,0.200088325598776
"2",0.445810374472376,0.167890368814512,0.467335297333655,0.163676968971307,0.444711406887044,0.116603451925957,0.351570519701045,0.0462695258263026
"3",0.500120431584615,0.344786813330655,0.502962975947649,0.363232962583838,0.493448580292324,0.31088092632775,0.492124147210112,0.293992878856276
"4",0.544012874847742,0.428409734429957,0.549057462818895,0.358726169249317,0.54668337123297,0.364880486037502,0.546683370942225,0.228661261091392
"5",0.494522127307285,0.31056504070609,0.499374646919905,0.356663727129705,0.487437642811056,0.270880320524912,0.479521485975705,0.221745057162032
"6",0.45269308584924,0.329335025164739,0.524797972453878,0.307191161410564,0.516000790298403,0.296654880057312,0.516000784024317,0.236754540385484
"7",0.383779810292855,0.354951889283347,0.484247920993198,0.464985919025433,0.464594340669601,0.374396479794506,0.374382219740657,0.268622658072386
"8",0.444879988439357,0.296207607267207,0.490403126782193,0.363347053064656,0.457576294014899,0.289799156598701,0.457576317168498,0.293543492074984
"9",0.503154089086516,0.315167217453966,0.468050757872378,0.264840584162405,0.465292199343589,0.273934845238755,0.462467436179491,0.291895383483534
"10",0.505157964190924,0.457311728001962,0.462090573097407,0.432567079504064,0.499946787851123,0.41885057541765,0.499946859375289,0.461529045061714
"11",0.401255153614934,0.214359108890477,0.385706697040983,0.0536904951692162,0.395486781548838,0.174733226360757,0.330261250340554,0.181583574486753
"12",0.509894066007846,0.346267536677963,0.43969037350614,0.304906152082608,0.451362769029968,0.322422746723203,0.450088590459073,0.319534321729614
"13",0.36781325642103,0.2881673412878,0.406394868727274,0.234195707808378,0.401971519123668,0.266788521097828,0.388226222756096,0.18562856573663
"14",0.520435555026676,0.45619373838918,0.52324054927438,0.410962887845601,0.521603052440492,0.431244489386699,0.521243796868249,0.315126004009958
"15",0.456687659375503,0.414612923463387,0.476490990800106,0.419895282892804,0.46969022889216,0.41056846823002,0.469690228847387,0.406136004587089
"16",0.429434730513735,0.200060117804529,0.5039268984548,0.301250666408907,0.47059310498218,0.21280071083287,0.301205906711405,0.182027825591797
"17",0.52560870550299,0.394223283697825,0.442237507039382,0.343310325785694,0.447149906554737,0.318825866234019,0.44714989779312,0.39203715382436
"18",0.552804827537862,0.299265224859694,0.464824147898342,0.183993432939957,0.469343662035357,0.197565994407702,0.469339159933057,0.189545982697896
"19",0.460876935454037,0.326715319823971,0.538880427311509,0.498555721412032,0.515497765314184,0.380252693921254,0.449658150145561,0.261867777127625
"20",0.445917015407684,0.236972953201567,0.426186652159317,0.200048541177869,0.419092050979923,0.191793500223006,0.368901345818361,0.0258364348504609
"21",0.581101517229573,0.503987325592134,0.572333958852341,0.507164199853269,0.570690542600794,0.485019292828981,0.570690526341155,0.491348137591887
"22",0.474832756079482,0.322113419687165,0.472324686162384,0.333830444292911,0.462587014305613,0.301759883253544,0.449922053511045,0.292700444433766
"23",0.486076718957203,0.426988798909924,0.553722363795493,0.442379368554398,0.533315732685074,0.397422185154041,0.533315691308242,0.336242131216737
"24",0.527425297439334,0.184592224621979,0.506085620243103,0.238212791070705,0.491178242181696,0.137289793358473,0.306765831160962,0.000882525077789912
"25",0.584255776984641,0.546939845673577,0.54561850640637,0.393862093761225,0.555830321878099,0.487242698268429,0.555830322871855,0.413875090127547
